release,update,category,books,onboarding,device,product,maker,description,color,colorcode,price,price_old,price_old_period,splitprice1,splitprice2,url,topbuttontext,topbuttonnote,bssbtn,bssbtntext,urlbssbtn,bssbtnnote,ichibabtn,ichibabtntext,urlichiba,ichibabtnnote,additionaltext,additionallinktext,additionallink,legalline,thumbnail,rselect,featurelist,feature1,feature2,feature3,feature4,feature5,rich,featureimg,img1,title1,text1,img2,title2,text2,img3,title3,text3,img4,text4,img5,text5,img6,text6,img7,text7,img8,text8,img9,text9,img10,text10,spec,item1,value1,item2,value2,item3,value3,item4,value4,item5,value5,item6,value6,item7,value7,item8,value8,item9,value9,item10,value10,comment,manufacturer,contact,support1,support2,link,link2,eol,other
2020/6/25,,フィルム,https://books.rakuten.co.jp/rb/16367423/,302220,AQUOS R5G,AQUOS R5G 全面ガラスフィルム 高光沢 ブラック,,,ブラック,#222222,2970 ,,,,,rselect-rmshaqs14f0092bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=302220,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs14f0092bk/,※送料無料,,,,,2 ,TRUE,3 ,"全画面保護フルガラス
液晶パネル全てを覆う形状の保護ガラスです。
高光沢仕様で、高精細液晶の美しさを損ねません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",強度ガラス使用,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,7 ,製品名,AQUOS R5G 全面ガラスフィルム 高光沢 ブラック,メーカー,株式会社テレホンリース,色,ブラック,材質,ガラス,セット内容,"製品本体、クリーナークロス、ホコリ取りシール、貼り付けガイド、貼り付けツール
",型番,RMSHAQS014F0092BK,JANコード,4580692430492,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下などの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部分まで覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合 があります。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★「AQUOS/ アクオス」はシャープ株式会社の登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
愛知県名古屋市中区三の丸1-13-1
","TEL: 03-6627-3921（10：00～18：00の月曜日～金曜日）
※祝祭日、夏季休暇、年末年始特定休業日を除く",AQUOS R5G[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-r5g/],,,,2022/8/31,
2020/6/25,,フィルム,https://books.rakuten.co.jp/rb/16367424/,302176,OPPO Reno3 A,OPPO Reno3 A 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1980 ,,,,,rselect-rmopreno3af0093cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=302176,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopreno3af0093cl/,※送料無料,,,,,2 ,TRUE,3 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",ケースと干渉しない,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,7 ,製品名,OPPO Reno3A 平面ガラスフィルム 高光沢,メーカー,株式会社テレホンリース,色,クリア,材質,ガラス,セット内容,製品本体、クリーナークロス、ホコリ取りシール、貼り付けガイド、貼り付けツール,型番,RMOPRENO3AF0093CL,JANコード,4580692430508,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下などの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★出荷時の状態でスマートフォンに貼られているフィルムは剥がしてから本製品をご使用ください。フィルムの上からの重ね貼りは浮きや剥がれの原因となり、保証の対象外となります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
愛知県名古屋市中区三の丸1-13-1","TEL: 03-6627-3921（10：00～18：00の月曜日～金曜日）
※祝祭日、夏季休暇、年末年始特定休業日を除く",OPPO Reno3A[https://network.mobile.rakuten.co.jp/product/smartphone/reno3-a/],,,,2022/8/31,
2020/7/1,,フィルム,,302198,OPPO Reno3 A,OPPO Reno3 A 全面ガラスフィルム 高光沢 ソフトフレーム ブラック,,,ブラック,#222222,2380 ,,,,,rselect-rmopreno3af0094bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=302198,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopreno3af0094bk/,※送料無料,,,,,2 ,TRUE,3 ,"全画面保護ハイブリッドガラス
液晶パネル全てを覆う形状の保護ガラスです。
液晶保護ガラスを高い柔軟性のPETフレームで囲み、角割れすることを防止します。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",角割れしない,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,7 ,製品名,OPPO Reno3A 全面ガラスフィルム 高光沢 ソフトフレーム ブラック,メーカー,株式会社テレホンリース,色,ブラック,材質,ガラス,セット内容,製品本体、クリーナークロス、ホコリ取りシール、貼り付けガイド、貼り付けツール,型番,RMOPRENO3AF0094BK,JANコード,4580692430515,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下などの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★出荷時の状態でスマートフォンに貼られているフィルムは剥がしてから本製品をご使用ください。フィルムの上からの重ね貼りは浮きや剥がれの原因となり、保証の対象外となります。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部分まで覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合があります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をい たします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ
愛知県名古屋市中区三の丸1-13-1","TEL:03-6627-3921 （10：00～18：00の月曜日～金曜日）
※祝祭日、夏季休暇、年末年始特定休業日を除く",OPPO Reno3A[https://network.mobile.rakuten.co.jp/product/smartphone/reno3-a/],,,,2022/8/31,
2020/9/30,,フィルム,https://books.rakuten.co.jp/search?sitem=Rakuten+BIG+%E5%85%A8%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E9%AB%98%E5%85%89%E6%B2%A2+%E6%A5%BD%E5%A4%A9%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB&g=004&scid=wi_rmb_search_soft_rselect_accessory_67,315352,Rakuten BIG,Rakuten BIG 全面ガラスフィルム 高光沢 ブラック,,,ブラック,#222222,1140 ,,,,,rselect-rmztrktn5gf0091bk,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=315352,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmztrktn5gf0091bk/,※送料無料,,,,,4 ,TRUE,3 ,"全画面保護
液晶パネル全てを覆う形状の保護ガラスです。
高光沢仕様で、高精細液晶の美しさを損ねません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。","指紋認証対応
指紋認証に対応するために、指紋認証部のガラス内面に
特殊なシールが貼り付けられています。",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,Rakuten BIG 全面ガラスフィルム 高光沢 ブラック,色,ブラック,素材,ガラス,セット内容,全面ガラスフィルム /クリーナークロス/ホコリ取りシール/貼り付けガイド /貼り付けツール,型番,RMZTRKTN5GF0091BK,JANコード,4580692430485 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下などの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。 
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部分まで覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合があります。
★指紋認証機能の反応が悪い場合は、本製品を貼り付けた後に指紋認証登録を行ってください。 
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",Rakuten BIG[https://network.mobile.rakuten.co.jp/product/smartphone/rakuten-big/?l-id=product_accessory_rselect-rmztrktn5gf0091bk_rakuten-big],,,,2022/3/29,rselect-rmztrktn5gf0090cl/rselect-rmztrktn5gc0100cl/rselect-rmztrktnbgc0119cl/rselect-rmztrktn5gc0108bk/rselect-rmztrktn5gc0111bk
2020/9/30,,フィルム,https://books.rakuten.co.jp/search?sitem=Rakuten+BIG+%E5%B9%B3%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E9%AB%98%E5%85%89%E6%B2%A2+%E6%A5%BD%E5%A4%A9%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB&g=004&scid=wi_rmb_search_soft_rselect_accessory_66,315326,Rakuten BIG,Rakuten BIG 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1680 ,,,,,rselect-rmztrktn5gf0090cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=315326,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmztrktn5gf0090cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,Rakuten BIG 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム /クリーナークロス/ホコリ取りシール/貼り付けガイド /貼り付けツール ,型番,RMZTRKTN5GF0090CL,JANコード,4580692430478 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下などの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承くだ さい。 
★本製品は機器本体を完全に保護するものではありません。液晶画面を含むおよび機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",Rakuten BIG[https://network.mobile.rakuten.co.jp/product/smartphone/rakuten-big/?l-id=product_accessory_rselect-rmztrktn5gf0090cl_rakuten-big],,,,2022/6/1,rselect-rmztrktn5gc0100cl/rselect-rmztrktnbgc0119cl/rselect-rmztrktn5gc0108bk/rselect-rmztrktn5gf0091bk/rselect-rmztrktn5gc0111bk
2020/10/26,,フィルム,,,AQUOS sense3 lite,【AQUOS sense3 lite限定】保護フィルム＋貼り付けサービス,,,クリア,#E8FEFF,1980 ,,,,,rselect-rmshaqs012f0127cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=,※現在my 楽天モバイルでの販売は行っておりません。,none,,,※送料無料,,保護フィルムのみでご購入希望のお客様は、以下をご覧ください。,AQUOS sense3 lite 平面ガラスフィルム 高光沢,https://network.mobile.rakuten.co.jp/product/accessory/rselect-rmshaqs012f0001/?l-id=product_accessory_rselect-rmshaqs012f0127cl_rselect-rmshaqs012f0001,1 ,TRUE,,,,,,,FALSE,3 ,pht-accessory-00.png,サービスについて,"保護フィルム本体と貼り付けがセットになった商品です。
保護フィルムが貼り付けられた状態で、AQUOS sense3 liteをお届けします。
貼り付けには専用機器を使用します。",pht-accessory-01.png,フィルムの特徴について,"■フィルム種類
対象端末：AQUOS sense3 lite 
フィルム種類：平面ガラスフィルム 高光沢
※端が湾曲しているため、液晶画面よりも小さい仕様になります。
■端末画面をしっかりガード
端末の画面を保護します。
■飛散防止加工
飛散防止のため、割れてもガラスの破片が飛び散ることはありません。
■高光沢
高光沢仕様のため、美しい色彩をそのままご使用いただけます。",,注意事項,"・こちらの商品はAQUOS sense3 lite の端末をご購入いただいた方のみが対象となります。
・お渡し完了後の破損/割れによる貼り直しはおこなっておりません。
・万一仕上がりにご納得いただけない場合、交換用のフィルムをお送りさせていただきます。（サービスの性質上、キャンセル、返品はお受けできませんのでご了承ください）
・AQUOS sense3 lite の端末と本製品を同時に購入していない場合、あるいはご購入のAQUOS sense3 lite と本製品の購入数が一致しない場合、端末も含めて一括でキャンセルとなる場合がありますのでご注意ください。
・上記の場合、ご登録いただいております電話番号宛にお電話させていただく場合がございます。また一定期間お電話が繋がらない場合は自動キャンセルになる可能性がございます。ご注意ください。",,,,,,,,,,,,,,,5 ,製品名,【AQUOS sense3 lite限定】保護フィルム＋貼り付けサービス,色,クリア,素材,接合面：シリコン、外側：ガラス、PET,型番,RMSHAQS012F0127CL,JANコード,4580692431598 ,,,,,,,,,,,"★端末・フィルムの個体差により気泡が残る場合がございます。
★本サービスの貼り付けは一部手作業となりますので、気泡/埃/位置ズレの事象がないことを保証するものではございません。
★本製品は液晶ガラスのラウンド部分まで覆う保護ケースと併用した場合、干渉し本製品の剝がれ、浮きの原因となる場合があります。 
★本製品は衝撃を和らげるものであり液晶画面及び本体の破損や故障等しないことを保証するものではありません。 
★本製品の取り付け前と、貼り付け後を比較した場合にタッチ感度が鈍く感じられる場合があります。 
★本製品を端末に貼った状態でタッチペンの使用は可能ですが、筆圧によってはへこみが生じる場合がございます。予めご了承ください。 
★直接日光の当たる場所、高温多湿の場所、乳幼児の手の届く場所を避けて保管してください。 
★本製品を貼り付けた端末をポケットやカバン等から出し入れする際に本製品が剝がれてしまう場合があります。十分注意して取り扱ってください。 
★本製品の使用、または使用不能から生ずる付随的な損害（お使い端末の破損・故障・変化・消失、利益の損失、それらに伴う諸費用など）に関して、弊社は責任を負いかねますので予めご了承ください。","株式会社トレミール
東京都港区赤坂4-2-19赤坂SHASTA・EAST5F","TEL: 03-5114-1357（10：00～17：00の月曜日～金曜日）
※祝祭日、夏期、年末年始特定休業日を除く",AQUOS sense3 lite[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense3-lite/?l-id=product_accessory_rselect-rmshaqs012f0127cl_aquos-sense3-lite],,,,2021/7/30,
2020/11/12,2020/12/1,フィルム,https://books.rakuten.co.jp/search?sitem=AQUOS+sense4+lite+%E5%B9%B3%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E9%AB%98%E5%85%89%E6%B2%A2+%E6%A5%BD%E5%A4%A9%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB&g=004&l-id=pc-search-box&x=34&y=18&scid=wi_rmb_search_soft_rselect_accessory_69,325070,AQUOS sense4 lite,AQUOS sense4 lite 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1480 ,,,,,rselect-rmshaqs015f0128cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=325070,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs015f0128cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense4 lite 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS015F0128CL,JANコード,4988075113206 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",AQUOS sense4 lite[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense4-lite/?l-id=product_accessory_rselect-rmshaqs015f0128cl_aquos-sense4-lite],,,,2022/3/29,
2020/11/12,2020/12/1,フィルム,https://books.rakuten.co.jp/search?sitem=AQUOS+sense4+lite+%E5%B9%B3%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E5%8F%8D%E5%B0%84%E9%98%B2%E6%AD%A2+%E6%A5%BD%E5%A4%A9%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB&g=004&l-id=pc-search-box&x=20&y=19&scid=wi_rmb_search_soft_rselect_accessory_70,325102,AQUOS sense4 lite,AQUOS sense4 lite 平面ガラスフィルム 反射防止,,,クリア,#E8FEFF,1580 ,,,,,rselect-rmshaqs015f0129cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=325102,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs015f0129cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","指滑りがよく、
太陽光や蛍光灯等の反射を防止するアンチグレア加工が施されています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense4 lite 平面ガラスフィルム 反射防止,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS015F0129CL,JANコード,4988075113213 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",AQUOS sense4 lite[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense4-lite/?l-id=product_accessory_rselect-rmshaqs015f0129cl_aquos-sense4-lite],,,,2022/3/29,
2020/11/25,2022/6/8,フィルム,https://books.rakuten.co.jp/search?sitem=AQUOS+sense4+lite+%E5%85%A8%E9%9D%A2%E3%82%AC%E3%83%A9%E3%82%B9%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0+%E5%8F%8D%E5%B0%84%E9%98%B2%E6%AD%A2&g=004&l-id=pc-search-box&x=26&y=28&scid=wi_rmb_search_soft_rselect_accessory_80,325134,AQUOS sense4 lite,AQUOS sense4 lite 全面ガラスフィルム 反射防止 ブラック,,,ブラック,#000000,2970 ,,,,,rselect-rmshaqs015f0130cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=325134,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs015f0130cl/,※送料無料,,,,,3 ,TRUE,2 ,"液晶パネル全てを覆う形状の保護ガラスです。
液晶保護ガラスを高い柔軟性のPETフレームで囲み、
角割れすることを防止します。","指滑りがよく、
太陽光や蛍光灯等の反射を防止するアンチグレア加工が施されています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense4 lite 全面ガラスフィルム 反射防止 ブラック,色,ブラック,素材,ガラス,セット内容,全面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS015F0130CL,JANコード,4988075113220 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★本製品は、ディスプレイのラウンド部分まで保護する形状です。ディスプレイのラウンド部分まで覆う保護ケースと併用した場合、干渉し本製品の剥がれ・浮きの原因となる場合があります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",AQUOS sense4 lite[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense4-lite/?l-id=product_accessory_rselect-rmshaqs015f0130cl_aquos-sense4-lite],,,,2022/6/1,
2020/11/25,,フィルム,https://books.rakuten.co.jp/rb/16528315/?scid=wi_rmb_search_soft_rselect_accessory_82,328013,AQUOS sense4 plus,AQUOS sense4 plus 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1980 ,,,,,rselect-rmshaqs016f0131cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=328013,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmshaqs016f0131cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,AQUOS sense4 plus 平面ガラスフィルム（高光沢）,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMSHAQS016F0131CL,JANコード,4988075113237 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",AQUOS sense4 plus[https://network.mobile.rakuten.co.jp/product/smartphone/aquos-sense4-plus/?l-id=product_accessory_rselect-rmshaqs016f0131cl_aquos-sense4-plus],,,,2022/8/31,
2020/12/1,,フィルム,http://books.rakuten.co.jp/rb/16528317/?scid=wi_rmb_search_soft_rselect_accessory_78,328077,OPPO A73 ,OPPO A73 平面ガラスフィルム 高光沢,,,クリア,#E8FEFF,1480 ,,,61 ,30 ,rselect-rmopoppa73f0133cl,,,disable,,https://onboarding.mobile.rakuten.co.jp/accessories-details?exid=328077,※現在my 楽天モバイルでの販売は行っておりません。,,,https://item.rakuten.co.jp/rakutenmobile-store/rselect-rmopoppa73f0133cl/,※送料無料,,,,,4 ,TRUE,2 ,"平面ガラス
液晶パネルの平面部のみを覆う形状の保護ガラスです。
ケースと干渉することがありません。","高光沢
高い透明感で液晶の色彩を忠実に再現します。
クリアで歪みの少ない高品質ガラスを採用しています。",,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,6 ,製品名,OPPO A73 平面ガラスフィルム 高光沢,色,クリア,素材,ガラス,セット内容,平面ガラスフィルム / クリーナークロス / ホコリ取りシール / 貼り付けガイド / 貼り付けツール,型番,RMOPOPPA73F0133CL,JANコード,4988075113251 ,,,,,,,,,"★本製品はガラス製品のため、折り曲げたり、落下させたりなどの外部からの衝撃により本製品に割れや傷が生じる場合がありますが、本製品の特性上、保証いたしかねますのでご了承ください。
★本製品は機器本体を完全に保護するものではありません。液晶画面を含む機器本体の破損や損傷等については一切の責任を負いかねますのでご了承願います。
★本製品のパッケージなどに記載されている会社名・製品名などは各社の商標または登録商標です。
★出荷時の状態でスマートフォンに貼られているフィルムは剝がしてから本製品をご使用ください。フィルムの上からの重ね貼りは浮きや剝がれの原因となり、保証の対象外となります。
★万が一、製造上の原因により初期不良品があった場合は同製品または同等の製品と交換をいたします。ご対応の際に購入証明書等が必要となる場合がありますので、購入証明書は必ず保管しておいてください。","株式会社ラスタバナナ 
〒460-0001 名古屋市中区三の丸1-13-1","【専用サポートセンター】TEL: 03-6627-3921 （10～18時/土日祝・夏季休暇・年末年始を除く）
 e-mail:support@rastabanana.com",OPPO A73[https://network.mobile.rakuten.co.jp/product/smartphone/a73/?l-id=product_accessory_rselect-rmopoppa73f0133cl_a73],,,,2022/10/4,
